id,is_duplicate
192794,0
192795,1
192796,0
192797,1
192798,0
192799,1
192800,0
192801,0
192802,0
192803,0
192804,0
192805,0
192806,0
192807,0
192808,0
192809,0
192810,0
192811,0
192812,1
192813,0
192814,1
192815,1
192816,1
192817,0
192818,0
192819,1
192820,0
192821,0
192822,0
192823,0
192824,0
192825,0
192826,0
192827,0
192828,0
192829,0
192830,0
192831,0
192832,0
192833,0
192834,0
192835,0
192836,0
192837,1
192838,0
192839,1
192840,0
192841,0
192842,0
192843,0
192844,0
192845,0
192846,0
192847,0
192848,1
192849,0
192850,0
192851,0
192852,1
192853,0
192854,0
192855,0
192856,0
192857,0
192858,1
192859,0
192860,0
192861,0
192862,0
192863,0
192864,1
192865,0
192866,0
192867,0
192868,0
192869,0
192870,0
192871,0
192872,0
192873,1
192874,0
192875,1
192876,0
192877,0
192878,0
192879,0
192880,0
192881,1
192882,1
192883,1
192884,1
192885,0
192886,0
192887,0
192888,1
192889,0
192890,1
192891,0
192892,1
192893,1
192894,1
192895,1
192896,0
192897,1
192898,0
192899,1
192900,1
192901,0
192902,1
192903,0
192904,1
192905,1
192906,0
192907,0
192908,1
192909,0
192910,0
192911,0
192912,1
192913,1
192914,1
192915,1
192916,1
192917,0
192918,0
192919,0
192920,0
192921,1
192922,0
192923,0
192924,0
192925,1
192926,0
192927,0
192928,0
192929,0
192930,0
192931,0
192932,1
192933,0
192934,0
192935,1
192936,1
192937,0
192938,0
192939,0
192940,0
192941,0
192942,1
192943,0
192944,0
192945,1
192946,0
192947,0
192948,0
192949,0
192950,0
192951,1
192952,0
192953,1
192954,1
192955,1
192956,0
192957,0
192958,0
192959,0
192960,0
192961,1
192962,0
192963,1
192964,0
192965,0
192966,1
192967,0
192968,0
192969,1
192970,1
192971,1
192972,1
192973,0
192974,0
192975,0
192976,1
192977,0
192978,1
192979,1
192980,1
192981,0
192982,0
192983,0
192984,0
192985,0
192986,0
192987,1
192988,1
192989,1
192990,0
192991,1
192992,0
192993,0
192994,0
192995,0
192996,0
192997,1
192998,0
192999,0
193000,0
193001,0
193002,0
193003,0
193004,0
193005,1
193006,0
193007,0
193008,0
193009,0
193010,0
193011,0
193012,0
193013,0
193014,1
193015,1
193016,0
193017,1
193018,0
193019,0
193020,0
193021,0
193022,0
193023,1
193024,0
193025,0
193026,0
193027,1
193028,0
193029,0
193030,0
193031,1
193032,0
193033,0
193034,0
193035,0
193036,0
193037,1
193038,0
193039,0
193040,0
193041,0
193042,0
193043,0
193044,0
193045,0
193046,0
193047,0
193048,0
193049,0
193050,0
193051,1
193052,0
193053,0
193054,1
193055,0
193056,0
193057,1
193058,0
193059,0
193060,0
193061,0
193062,0
193063,0
193064,0
193065,0
193066,1
193067,1
193068,0
193069,0
193070,0
193071,1
193072,1
193073,0
193074,0
193075,1
193076,0
193077,0
193078,0
193079,0
193080,1
193081,0
193082,0
193083,0
193084,0
193085,0
193086,0
193087,1
193088,1
193089,1
193090,0
193091,0
193092,1
193093,1
193094,0
193095,0
193096,0
193097,0
193098,0
193099,0
193100,0
193101,1
193102,0
193103,1
193104,0
193105,0
193106,0
193107,0
193108,1
193109,0
193110,1
193111,0
193112,0
193113,0
193114,0
193115,1
193116,1
193117,0
193118,1
193119,0
193120,1
193121,1
193122,0
193123,1
193124,1
193125,1
193126,1
193127,0
193128,1
193129,0
193130,1
193131,1
193132,0
193133,1
193134,1
193135,0
193136,0
193137,0
193138,1
193139,0
193140,0
193141,0
193142,0
193143,1
193144,0
193145,0
193146,1
193147,1
193148,0
193149,1
193150,0
193151,1
193152,0
193153,0
193154,0
193155,0
193156,1
193157,1
193158,0
193159,1
193160,0
193161,0
193162,0
193163,0
193164,0
193165,1
193166,0
193167,0
193168,1
193169,1
193170,0
193171,1
193172,0
193173,1
193174,1
193175,0
193176,0
193177,0
193178,0
193179,0
193180,0
193181,0
193182,1
193183,0
193184,0
193185,1
193186,0
193187,0
193188,0
193189,1
193190,1
193191,0
193192,0
193193,0
193194,0
193195,1
193196,1
193197,0
193198,0
193199,0
193200,0
193201,0
193202,0
193203,0
193204,0
193205,0
193206,1
193207,1
193208,0
193209,0
193210,0
193211,0
193212,1
193213,0
193214,0
193215,0
193216,0
193217,0
193218,1
193219,0
193220,1
193221,0
193222,0
193223,0
193224,1
193225,0
193226,1
193227,1
193228,0
193229,0
193230,0
193231,1
193232,1
193233,0
193234,1
193235,1
193236,0
193237,1
193238,0
193239,1
193240,0
193241,1
193242,0
193243,1
193244,0
193245,1
193246,0
193247,0
193248,0
193249,1
193250,1
193251,0
193252,0
193253,0
193254,1
193255,0
193256,0
193257,1
193258,1
193259,1
193260,1
193261,0
193262,0
193263,1
193264,1
193265,1
193266,0
193267,1
193268,0
193269,0
193270,0
193271,0
193272,0
193273,1
193274,0
193275,1
193276,0
193277,0
193278,0
193279,0
193280,0
193281,0
193282,0
193283,0
193284,0
193285,1
193286,0
193287,0
193288,0
193289,1
193290,1
193291,1
193292,0
193293,0
193294,1
193295,0
193296,0
193297,1
193298,0
193299,0
193300,0
193301,1
193302,0
193303,0
193304,0
193305,0
193306,0
193307,1
193308,0
193309,0
193310,0
193311,0
193312,0
193313,1
193314,1
193315,1
193316,1
193317,0
193318,0
193319,0
193320,0
193321,0
193322,0
193323,0
193324,1
193325,0
193326,1
193327,0
193328,1
193329,0
193330,1
193331,0
193332,0
193333,0
193334,0
193335,0
193336,1
193337,1
193338,0
193339,0
193340,0
193341,0
193342,1
193343,0
193344,1
193345,0
193346,0
193347,0
193348,0
193349,0
193350,1
193351,1
193352,0
193353,0
193354,0
193355,0
193356,0
193357,0
193358,0
193359,0
193360,1
193361,0
193362,0
193363,1
193364,0
193365,0
193366,1
193367,1
193368,0
193369,0
193370,0
193371,0
193372,1
193373,0
193374,1
193375,1
193376,0
193377,0
193378,0
193379,0
193380,1
193381,0
193382,0
193383,1
193384,0
193385,0
193386,0
193387,1
193388,0
193389,0
193390,1
193391,0
193392,1
193393,0
193394,1
193395,1
193396,1
193397,0
193398,0
193399,0
193400,0
193401,0
193402,0
193403,0
193404,1
193405,1
193406,0
193407,0
193408,0
193409,0
193410,1
193411,0
193412,0
193413,0
193414,0
193415,0
193416,1
193417,0
193418,1
193419,0
193420,0
193421,0
193422,1
193423,0
193424,1
193425,1
193426,0
193427,1
193428,0
193429,0
193430,0
193431,0
193432,0
193433,0
193434,0
193435,0
193436,1
193437,1
193438,1
193439,1
193440,0
193441,0
193442,1
193443,0
193444,1
193445,1
193446,0
193447,0
193448,0
193449,0
193450,0
193451,0
193452,1
193453,0
193454,0
193455,0
193456,0
193457,0
193458,0
193459,0
193460,0
193461,0
193462,1
193463,0
193464,0
193465,1
193466,0
193467,0
193468,0
193469,0
193470,1
193471,0
193472,1
193473,0
193474,0
193475,1
193476,0
193477,0
193478,0
193479,0
193480,0
193481,0
193482,1
193483,1
193484,0
193485,0
193486,0
193487,0
193488,0
193489,1
193490,0
193491,0
193492,0
193493,0
193494,1
193495,1
193496,0
193497,0
193498,0
193499,0
193500,0
193501,0
193502,0
193503,0
193504,1
193505,0
193506,1
193507,1
193508,0
193509,1
193510,1
193511,0
193512,0
193513,1
193514,1
193515,0
193516,1
193517,0
193518,0
193519,1
193520,1
193521,0
193522,0
193523,1
193524,0
193525,1
193526,0
193527,0
193528,0
193529,0
193530,0
193531,0
193532,0
193533,0
193534,0
193535,0
193536,1
193537,0
193538,0
193539,0
193540,1
193541,0
193542,1
193543,0
193544,0
193545,1
193546,0
193547,0
193548,1
193549,1
193550,1
193551,0
193552,0
193553,0
193554,0
193555,0
193556,1
193557,0
193558,1
193559,1
193560,0
193561,0
193562,0
193563,0
193564,1
193565,0
193566,1
193567,0
193568,1
193569,0
193570,0
193571,1
193572,0
193573,0
193574,0
193575,0
193576,1
193577,0
193578,0
193579,1
193580,1
193581,0
193582,0
193583,1
193584,1
193585,0
193586,0
193587,0
193588,1
193589,0
193590,0
193591,1
193592,1
193593,0
193594,0
193595,1
193596,0
193597,0
193598,0
193599,1
193600,0
193601,0
193602,0
193603,0
193604,0
193605,1
193606,0
193607,0
193608,0
193609,0
193610,0
193611,1
193612,1
193613,0
193614,1
193615,0
193616,0
193617,1
193618,1
193619,0
193620,1
193621,0
193622,0
193623,0
193624,0
193625,1
193626,0
193627,0
193628,0
193629,0
193630,0
193631,0
193632,0
193633,0
193634,0
193635,1
193636,0
193637,0
193638,1
193639,0
193640,0
193641,0
193642,0
193643,0
193644,0
193645,0
193646,0
193647,0
193648,0
193649,0
193650,1
193651,0
193652,0
193653,0
193654,0
193655,0
193656,0
193657,0
193658,0
193659,0
193660,1
193661,0
193662,0
193663,0
193664,0
193665,0
193666,0
193667,0
193668,0
193669,1
193670,1
193671,1
193672,0
193673,0
193674,0
193675,0
193676,1
193677,0
193678,0
193679,1
193680,0
193681,1
193682,0
193683,1
193684,0
193685,0
193686,0
193687,0
193688,1
193689,0
193690,1
193691,1
193692,0
193693,0
193694,1
193695,0
193696,0
193697,1
193698,0
193699,0
193700,0
193701,0
193702,0
193703,0
193704,0
193705,0
193706,1
193707,0
193708,0
193709,0
193710,0
193711,0
193712,0
193713,0
193714,0
193715,1
193716,0
193717,0
193718,1
193719,0
193720,0
193721,0
193722,1
193723,0
193724,0
193725,0
193726,1
193727,0
193728,0
193729,0
193730,0
193731,0
193732,1
193733,0
193734,1
193735,0
193736,0
193737,1
193738,0
193739,1
193740,1
193741,0
193742,1
193743,1
193744,0
193745,1
193746,0
193747,0
193748,0
193749,0
193750,0
193751,0
193752,0
193753,0
193754,0
193755,0
193756,1
193757,1
193758,1
193759,0
193760,0
193761,1
193762,1
193763,0
193764,0
193765,1
193766,0
193767,1
193768,1
193769,0
193770,0
193771,1
193772,0
193773,0
193774,0
193775,0
193776,1
193777,0
193778,0
193779,0
193780,1
193781,0
193782,0
193783,0
193784,0
193785,0
193786,0
193787,1
193788,1
193789,0
193790,0
193791,0
193792,0
193793,0
193794,0
193795,1
193796,0
193797,0
193798,1
193799,0
193800,1
193801,0
193802,1
193803,0
193804,0
193805,1
193806,0
193807,1
193808,0
193809,1
193810,1
193811,1
193812,0
193813,0
193814,0
193815,0
193816,1
193817,0
193818,1
193819,1
193820,0
193821,0
193822,0
193823,0
193824,0
193825,1
193826,0
193827,1
193828,1
193829,0
193830,0
193831,1
193832,0
193833,0
193834,0
193835,0
193836,0
193837,0
193838,1
193839,0
193840,0
193841,0
193842,0
193843,0
193844,1
193845,0
193846,0
193847,0
193848,0
193849,1
193850,0
193851,0
193852,0
193853,0
193854,1
193855,1
193856,0
193857,0
193858,0
193859,0
193860,0
193861,0
193862,0
193863,0
193864,0
193865,0
193866,1
193867,0
193868,1
193869,0
193870,0
193871,1
193872,0
193873,1
193874,0
193875,0
193876,1
193877,0
193878,0
193879,0
193880,0
193881,0
193882,0
193883,1
193884,0
193885,1
193886,0
193887,1
193888,1
193889,0
193890,0
193891,1
193892,0
193893,0
193894,1
193895,0
193896,0
193897,0
193898,0
193899,0
193900,0
193901,0
193902,0
193903,0
193904,1
193905,0
193906,0
193907,1
193908,0
193909,0
193910,1
193911,1
193912,0
193913,0
193914,1
193915,0
193916,1
193917,0
193918,0
193919,1
193920,0
193921,1
193922,1
193923,0
193924,1
193925,0
193926,1
193927,1
193928,0
193929,1
193930,0
193931,0
193932,0
193933,0
193934,1
193935,0
193936,1
193937,0
193938,0
193939,1
193940,0
193941,0
193942,0
193943,0
193944,0
193945,0
193946,0
193947,0
193948,0
193949,1
193950,0
193951,0
193952,0
193953,0
193954,0
193955,0
193956,1
193957,0
193958,0
193959,0
193960,0
193961,0
193962,0
193963,0
193964,0
193965,0
193966,1
193967,0
193968,1
193969,1
193970,0
193971,0
193972,0
193973,0
193974,0
193975,0
193976,1
193977,1
193978,0
193979,1
193980,1
193981,0
193982,0
193983,0
193984,0
193985,0
193986,1
193987,0
193988,0
193989,0
193990,0
193991,0
193992,0
193993,0
193994,0
193995,1
193996,0
193997,1
193998,1
193999,1
194000,0
194001,1
194002,0
194003,0
194004,0
194005,1
194006,0
194007,0
194008,0
194009,0
194010,0
194011,1
194012,0
194013,0
194014,1
194015,0
194016,1
194017,1
194018,1
194019,0
194020,1
194021,0
194022,0
194023,0
194024,1
194025,1
194026,0
194027,1
194028,0
194029,0
194030,0
194031,0
194032,0
194033,0
194034,0
194035,0
194036,1
194037,0
194038,0
194039,0
194040,1
194041,1
194042,1
194043,0
194044,0
194045,1
194046,0
194047,0
194048,0
194049,0
194050,0
194051,0
194052,1
194053,0
194054,0
194055,0
194056,0
194057,0
194058,0
194059,1
194060,1
194061,0
194062,0
194063,0
194064,1
194065,0
194066,0
194067,0
194068,0
194069,1
194070,0
194071,0
194072,1
194073,1
194074,0
194075,1
194076,0
194077,0
194078,0
194079,0
194080,0
194081,0
194082,0
194083,1
194084,0
194085,0
194086,0
194087,1
194088,1
194089,0
194090,0
194091,0
194092,0
194093,0
194094,1
194095,0
194096,0
194097,1
194098,0
194099,0
194100,0
194101,0
194102,0
194103,0
194104,0
194105,0
194106,0
194107,1
194108,0
194109,0
194110,1
194111,0
194112,0
194113,0
194114,0
194115,0
194116,0
194117,1
194118,1
194119,1
194120,0
194121,0
194122,0
194123,0
194124,1
194125,0
194126,0
194127,1
194128,1
194129,1
194130,1
194131,0
194132,0
194133,0
194134,0
194135,0
194136,1
194137,0
194138,0
194139,0
194140,0
194141,0
194142,1
194143,0
194144,0
194145,0
194146,1
194147,0
194148,0
194149,0
194150,0
194151,1
194152,0
194153,0
194154,0
194155,0
194156,1
194157,0
194158,0
194159,1
194160,1
194161,1
194162,1
194163,0
194164,0
194165,0
194166,1
194167,0
194168,0
194169,0
194170,0
194171,0
194172,0
194173,1
194174,0
194175,0
194176,1
194177,1
194178,0
194179,0
194180,1
194181,1
194182,1
194183,0
194184,0
194185,0
194186,0
194187,1
194188,0
194189,0
194190,0
194191,0
194192,1
194193,1
194194,0
194195,1
194196,1
194197,0
194198,0
194199,0
194200,0
194201,1
194202,0
194203,1
194204,0
194205,1
194206,1
194207,1
194208,1
194209,0
194210,1
194211,0
194212,1
194213,0
194214,0
194215,1
194216,1
194217,1
194218,1
194219,1
194220,1
194221,0
194222,0
194223,0
194224,1
194225,0
194226,1
194227,0
194228,0
194229,0
194230,0
194231,1
194232,0
194233,0
194234,0
194235,0
194236,1
194237,0
194238,0
194239,1
194240,1
194241,0
194242,0
194243,1
194244,0
194245,1
194246,0
194247,0
194248,1
194249,1
194250,0
194251,0
194252,1
194253,0
194254,1
194255,0
194256,0
194257,0
194258,0
194259,0
194260,0
194261,0
194262,1
194263,0
194264,0
194265,1
194266,0
194267,0
194268,1
194269,0
194270,0
194271,1
194272,0
194273,0
194274,0
194275,0
194276,0
194277,0
194278,0
194279,0
194280,0
194281,1
194282,0
194283,1
194284,1
194285,0
194286,1
194287,1
194288,1
194289,0
194290,1
194291,1
194292,1
194293,0
194294,1
194295,1
194296,1
194297,0
194298,0
194299,1
194300,0
194301,1
194302,0
194303,0
194304,0
194305,1
194306,0
194307,0
194308,0
194309,0
194310,1
194311,0
194312,1
194313,0
194314,0
194315,0
194316,0
194317,0
194318,0
194319,0
194320,1
194321,0
194322,0
194323,1
194324,1
194325,0
194326,1
194327,1
194328,0
194329,0
194330,1
194331,0
194332,0
194333,0
194334,0
194335,0
194336,0
194337,1
194338,1
194339,0
194340,0
194341,1
194342,0
194343,0
194344,0
194345,1
194346,1
194347,0
194348,1
194349,0
194350,0
194351,1
194352,0
194353,0
194354,0
194355,0
194356,0
194357,0
194358,0
194359,0
194360,0
194361,1
194362,1
194363,0
194364,0
194365,0
194366,1
194367,0
194368,0
194369,0
194370,0
194371,0
194372,0
194373,0
194374,1
194375,0
194376,1
194377,1
194378,0
194379,1
194380,0
194381,1
194382,0
194383,0
194384,0
194385,1
194386,0
194387,1
194388,0
194389,0
194390,0
194391,0
194392,0
194393,0
194394,0
194395,0
194396,1
194397,0
194398,1
194399,0
194400,0
194401,0
194402,0
194403,0
194404,1
194405,1
194406,0
194407,1
194408,1
194409,0
194410,0
194411,0
194412,1
194413,0
194414,0
194415,0
194416,0
194417,0
194418,0
194419,1
194420,1
194421,0
194422,0
194423,1
194424,0
194425,0
194426,1
194427,1
194428,0
194429,0
194430,0
194431,1
194432,0
194433,1
194434,0
194435,1
194436,0
194437,1
194438,0
194439,0
194440,0
194441,0
194442,0
194443,0
194444,1
194445,1
194446,0
194447,1
194448,0
194449,0
194450,0
194451,1
194452,0
194453,1
194454,1
194455,0
194456,0
194457,0
194458,0
194459,0
194460,1
194461,0
194462,0
194463,0
194464,1
194465,0
194466,1
194467,0
194468,1
194469,0
194470,1
194471,0
194472,0
194473,0
194474,0
194475,1
194476,0
194477,1
194478,0
194479,1
194480,1
194481,1
194482,1
194483,0
194484,0
194485,1
194486,0
194487,0
194488,0
194489,0
194490,0
194491,0
194492,0
194493,0
194494,0
194495,0
194496,0
194497,1
194498,0
194499,0
194500,0
194501,0
194502,1
194503,0
194504,0
194505,0
194506,0
194507,1
194508,0
194509,1
194510,0
194511,1
194512,1
194513,0
194514,1
194515,0
194516,1
194517,0
194518,0
194519,0
194520,1
194521,1
194522,0
194523,0
194524,0
194525,1
194526,0
194527,0
194528,0
194529,1
194530,1
194531,0
194532,1
194533,1
194534,0
194535,0
194536,0
194537,1
194538,0
194539,0
194540,0
194541,0
194542,0
194543,0
194544,0
194545,0
194546,1
194547,0
194548,0
194549,0
194550,1
194551,1
194552,0
194553,1
194554,1
194555,0
194556,0
194557,0
194558,0
194559,0
194560,0
194561,0
194562,0
194563,0
194564,1
194565,0
194566,0
194567,1
194568,0
194569,0
194570,1
194571,0
194572,0
194573,0
194574,0
194575,1
194576,1
194577,0
194578,0
194579,1
194580,1
194581,1
194582,1
194583,0
194584,1
194585,1
194586,0
194587,0
194588,1
194589,1
194590,0
194591,0
194592,1
194593,0
194594,1
194595,0
194596,1
194597,0
194598,0
194599,0
194600,1
194601,1
194602,1
194603,0
194604,0
194605,0
194606,0
194607,1
194608,0
194609,0
194610,0
194611,1
194612,1
194613,0
194614,1
194615,0
194616,0
194617,1
194618,1
194619,0
194620,1
194621,1
194622,0
194623,1
194624,0
194625,0
194626,0
194627,1
194628,0
194629,1
194630,1
194631,0
194632,0
194633,0
194634,1
194635,0
194636,0
194637,1
194638,0
194639,0
194640,0
194641,0
194642,0
194643,0
194644,0
194645,0
194646,1
194647,0
194648,0
194649,1
194650,0
194651,0
194652,0
194653,1
194654,0
194655,1
194656,1
194657,0
194658,1
194659,0
194660,0
194661,0
194662,0
194663,0
194664,0
194665,0
194666,1
194667,1
194668,0
194669,1
194670,0
194671,1
194672,0
194673,1
194674,1
194675,0
194676,0
194677,1
194678,0
194679,0
194680,1
194681,0
194682,1
194683,0
194684,1
194685,1
194686,0
194687,0
194688,0
194689,0
194690,0
194691,0
194692,0
194693,0
194694,1
194695,0
194696,1
194697,0
194698,0
194699,0
194700,0
194701,0
194702,1
194703,1
194704,1
194705,0
194706,0
194707,1
194708,1
194709,1
194710,0
194711,0
194712,0
194713,1
194714,1
194715,0
194716,0
194717,0
194718,0
194719,0
194720,1
194721,0
194722,0
194723,1
194724,0
194725,0
194726,0
194727,0
194728,0
194729,0
194730,0
194731,1
194732,0
194733,0
194734,0
194735,0
194736,0
194737,0
194738,0
194739,1
194740,0
194741,0
194742,1
194743,0
194744,1
194745,0
194746,0
194747,0
194748,0
194749,0
194750,1
194751,0
194752,0
194753,0
194754,0
194755,0
194756,1
194757,1
194758,0
194759,0
194760,0
194761,0
194762,1
194763,0
194764,1
194765,1
194766,0
194767,1
194768,0
194769,1
194770,0
194771,0
194772,0
194773,1
194774,1
194775,0
194776,1
194777,0
194778,0
194779,0
194780,0
194781,1
194782,0
194783,1
194784,0
194785,1
194786,0
194787,0
194788,0
194789,0
194790,0
194791,1
194792,1
194793,0
194794,0
194795,1
194796,1
194797,0
194798,0
194799,0
194800,0
194801,0
194802,1
194803,0
194804,1
194805,1
194806,0
194807,0
194808,1
194809,0
194810,0
194811,0
194812,1
194813,0
194814,0
194815,0
194816,0
194817,1
194818,0
194819,1
194820,1
194821,0
194822,0
194823,0
194824,1
194825,0
194826,0
194827,0
194828,0
194829,0
194830,0
194831,1
194832,1
194833,0
194834,0
194835,0
194836,0
194837,0
194838,0
194839,1
194840,0
194841,0
194842,1
194843,1
194844,0
194845,0
194846,0
194847,0
194848,0
194849,0
194850,0
194851,0
194852,0
194853,1
194854,1
194855,1
194856,0
194857,1
194858,0
194859,0
194860,0
194861,0
194862,0
194863,0
194864,0
194865,0
194866,1
194867,0
194868,0
194869,0
194870,1
194871,0
194872,0
194873,1
194874,1
194875,0
194876,1
194877,0
194878,0
194879,0
194880,0
194881,0
194882,0
194883,0
194884,1
194885,1
194886,0
194887,0
194888,0
194889,0
194890,0
194891,1
194892,0
194893,1
194894,0
194895,0
194896,0
194897,0
194898,0
194899,0
194900,0
194901,0
194902,0
194903,1
194904,0
194905,0
194906,0
194907,0
194908,1
194909,0
194910,0
194911,0
194912,1
194913,0
194914,0
194915,1
194916,0
194917,1
194918,0
194919,1
194920,0
194921,0
194922,0
194923,1
194924,1
194925,0
194926,0
194927,0
194928,1
194929,1
194930,0
194931,0
194932,1
194933,1
194934,0
194935,0
194936,0
194937,1
194938,0
194939,0
194940,0
194941,0
194942,0
194943,0
194944,0
194945,0
194946,0
194947,0
194948,0
194949,0
194950,0
194951,1
194952,1
194953,1
194954,0
194955,0
194956,0
194957,0
194958,0
194959,0
194960,0
194961,0
194962,0
194963,0
194964,0
194965,1
194966,0
194967,0
194968,1
194969,1
194970,0
194971,1
194972,0
194973,0
194974,0
194975,0
194976,0
194977,1
194978,1
194979,0
194980,1
194981,0
194982,0
194983,1
194984,0
194985,0
194986,0
194987,1
194988,0
194989,1
194990,1
194991,0
194992,0
194993,0
194994,0
194995,0
194996,1
194997,0
194998,1
194999,0
195000,0
195001,0
195002,0
195003,0
195004,0
195005,0
195006,1
195007,0
195008,0
195009,1
195010,0
195011,0
195012,0
195013,1
195014,1
195015,0
195016,0
195017,0
195018,0
195019,0
195020,0
195021,0
195022,1
195023,0
195024,1
195025,0
195026,1
195027,0
195028,1
195029,0
195030,0
195031,1
195032,0
195033,0
195034,0
195035,0
195036,0
195037,0
195038,0
195039,0
195040,0
195041,0
195042,0
195043,0
195044,1
195045,0
195046,0
195047,0
195048,1
195049,0
195050,0
195051,0
195052,0
195053,0
195054,0
195055,0
195056,1
195057,0
195058,1
195059,1
195060,0
195061,0
195062,0
195063,0
195064,1
195065,0
195066,0
195067,1
195068,0
195069,1
195070,1
195071,0
195072,0
195073,0
195074,0
195075,0
195076,0
195077,1
195078,1
195079,1
195080,1
195081,0
195082,1
195083,1
195084,0
195085,0
195086,1
195087,1
195088,1
195089,0
195090,0
195091,0
195092,1
195093,0
195094,0
195095,0
195096,0
195097,0
195098,0
195099,0
195100,1
195101,0
195102,0
195103,0
195104,0
195105,0
195106,1
195107,1
195108,0
195109,0
195110,0
195111,1
195112,0
195113,0
195114,0
195115,0
195116,0
195117,0
195118,0
195119,0
195120,0
195121,1
195122,0
195123,0
195124,0
195125,0
195126,0
195127,0
195128,0
195129,0
195130,0
195131,0
195132,0
195133,0
195134,0
195135,0
195136,0
195137,1
195138,0
195139,1
195140,1
195141,0
195142,0
195143,0
195144,0
195145,0
195146,0
195147,1
195148,0
195149,1
195150,0
195151,0
195152,0
195153,0
195154,0
195155,1
195156,0
195157,0
195158,0
195159,1
195160,1
195161,0
195162,1
195163,0
195164,1
195165,1
195166,0
195167,0
195168,0
195169,0
195170,0
195171,0
195172,0
195173,0
195174,0
195175,0
195176,0
195177,0
195178,0
195179,0
195180,0
195181,0
195182,1
195183,0
195184,0
195185,0
195186,1
195187,0
195188,0
195189,0
195190,1
195191,1
195192,0
195193,0
195194,0
195195,1
195196,1
195197,1
195198,1
195199,1
195200,1
195201,0
195202,0
195203,1
195204,0
195205,0
195206,0
195207,1
195208,0
195209,1
195210,0
195211,0
195212,0
195213,0
195214,1
195215,1
195216,0
195217,0
195218,0
195219,0
195220,0
195221,1
195222,0
195223,0
195224,0
195225,0
195226,0
195227,0
195228,0
195229,0
195230,0
195231,0
195232,1
195233,0
195234,0
195235,0
195236,0
195237,0
195238,0
195239,0
195240,0
195241,0
195242,0
195243,1
195244,1
195245,0
195246,1
195247,0
195248,0
195249,0
195250,0
195251,1
195252,1
195253,0
195254,0
195255,1
195256,0
195257,0
195258,0
195259,0
195260,0
195261,1
195262,0
195263,0
195264,0
195265,0
195266,0
195267,0
195268,0
195269,1
195270,0
195271,1
195272,0
195273,1
195274,0
195275,1
195276,1
195277,1
195278,1
195279,0
195280,0
195281,0
195282,1
195283,1
195284,1
195285,0
195286,0
195287,0
195288,0
195289,0
195290,1
195291,0
195292,0
195293,0
195294,0
195295,0
195296,0
195297,0
195298,0
195299,1
195300,0
195301,0
195302,1
195303,0
195304,1
195305,0
195306,0
195307,1
195308,0
195309,0
195310,0
195311,1
195312,1
195313,0
195314,0
195315,0
195316,1
195317,1
195318,0
195319,1
195320,0
195321,1
195322,0
195323,0
195324,0
195325,0
195326,0
195327,0
195328,1
195329,0
195330,1
195331,0
195332,1
195333,0
195334,1
195335,1
195336,0
195337,0
195338,1
195339,0
195340,0
195341,1
195342,0
195343,0
195344,0
195345,1
195346,0
195347,0
195348,1
195349,0
195350,0
195351,0
195352,0
195353,0
195354,0
195355,0
195356,1
195357,1
195358,0
195359,0
195360,0
195361,0
195362,1
195363,0
195364,1
195365,0
195366,0
195367,0
195368,1
195369,0
195370,1
195371,0
195372,0
195373,1
195374,0
195375,1
195376,1
195377,0
195378,0
195379,0
195380,1
195381,0
195382,0
195383,0
195384,1
195385,0
195386,0
195387,0
195388,1
195389,1
195390,1
195391,0
195392,1
195393,0
195394,0
195395,0
195396,0
195397,1
195398,0
195399,0
195400,0
195401,1
195402,0
195403,0
195404,0
195405,1
195406,0
195407,0
195408,1
195409,0
195410,0
195411,1
195412,1
195413,0
195414,1
195415,0
195416,0
195417,0
195418,0
195419,0
195420,0
195421,1
195422,1
195423,1
195424,0
195425,0
195426,0
195427,0
195428,1
195429,1
195430,0
195431,0
195432,0
195433,0
195434,1
195435,0
195436,1
195437,1
195438,0
195439,1
195440,0
195441,1
195442,0
195443,1
195444,0
195445,0
195446,0
195447,1
195448,0
195449,0
195450,0
195451,1
195452,0
195453,1
195454,1
195455,1
195456,1
195457,1
195458,0
195459,1
195460,0
195461,0
195462,0
195463,0
195464,0
195465,0
195466,1
195467,1
195468,1
195469,0
195470,0
195471,1
195472,1
195473,1
195474,0
195475,0
195476,1
195477,1
195478,1
195479,1
195480,0
195481,0
195482,0
195483,1
195484,0
195485,1
195486,0
195487,0
195488,0
195489,1
195490,0
195491,1
195492,0
195493,1
195494,0
195495,1
195496,0
195497,0
195498,0
195499,0
195500,0
195501,0
195502,0
195503,0
195504,1
195505,0
195506,0
195507,0
195508,1
195509,0
195510,0
195511,1
195512,1
195513,0
195514,1
195515,1
195516,0
195517,0
195518,0
195519,0
195520,0
195521,0
195522,1
195523,0
195524,0
195525,0
195526,1
195527,1
195528,0
195529,1
195530,1
195531,0
195532,1
195533,1
195534,0
195535,1
195536,0
195537,0
195538,0
195539,0
195540,0
195541,0
195542,0
195543,1
195544,0
195545,0
195546,0
195547,0
195548,0
195549,0
195550,0
195551,1
195552,1
195553,0
195554,1
195555,1
195556,0
195557,1
195558,0
195559,0
195560,0
195561,1
195562,0
195563,0
195564,1
195565,0
195566,0
195567,0
195568,0
195569,0
195570,0
195571,1
195572,0
195573,0
195574,0
195575,0
195576,0
195577,0
195578,0
195579,0
195580,1
195581,0
195582,0
195583,0
195584,1
195585,1
195586,1
195587,0
195588,1
195589,0
195590,0
195591,0
